0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3.737847906532078,-1.6463251840714115,-7.810162872419697,11.995503821103647,-2.8072479899780625,-0.08512351335521684,2.2559921404139707,1.746519685263469,-9.256077614836137,1.6934353226609744,-19.77296991858735,9.750906798676466,4.551801809988782,-7.251561216102594,5.099425013272897,2.270202318471342,-8.097060516376088,-6.058828700657064,-3.2689584144275248,2.623776179189175
-6.024396462621758,-0.4883187997394973,4.315504091012139,0.6508884561651422,-14.594511962690646,-2.801083846577255,10.649473878801722,6.087658421544771,10.84557378168963,5.494591341164278,10.725054945268056,2.933646397925944,-12.78565489347211,-9.768811200315033,-14.82722259547262,-6.423245033209918,8.097094095152567,1.8990884935361807,0.37676129182201823,-3.5311533134966826
0.49094894932711997,-10.487435639271027,-9.045534740015107,0.12948147698525947,3.9777269673546147,-7.615190838506888,-12.78707125946925,6.416581793714411,11.013078214731639,-5.251267170649018,-5.692146051597734,0.8342052499726815,3.2997598485765054,3.082883694530607,-5.425402672063996,6.274119648340849,-11.407726381565,-5.886590629787227,3.3655099603405776,23.723554759837477
-13.087376971050475,7.845202444238655,21.154323165616873,7.971816233382287,-13.379181535396409,1.2042981175999836,5.592173678633306,-3.450955770704292,6.537270416236214,5.360073042013558,5.689760536883116,3.1488389401878045,3.4161949595862993,-16.175695341398878,1.5314787176346671,5.373012511740151,1.6438893841024704,1.227601990481046,3.878079958340576,12.262810206675121
-7.171990584450252,13.705993235473622,11.05746999107809,14.073451107086278,-7.9476170577604695,-4.637308349606676,6.351615189764374,-6.814009614761907,-2.4832718811530796,4.279979316505875,9.275197157154249,-18.01855570416136,-3.4284437133237367,-5.252267248141825,-6.693149073930114,-4.172267744317271,6.079671082366032,7.918298953229981,5.047993770010368,4.019610573453456
2.517739895090894,-0.5028840808707029,-5.134614402965463,-3.6776507930669364,-7.041777691992374,-15.45001571432541,-19.352946772056494,9.299008659280672,6.429910545763907,-3.7523244076906144,-7.508208446899278,-8.064570192393703,-2.8673071969264274,4.521916374471553,-11.971073977624272,2.0322893902026706,-10.918368458954683,5.156868048315868,1.23573958326409,7.789974456356314
-9.748082967041585,7.833082399130084,-7.022152571492301,1.6331008434322545,-5.448346484538328,5.560485296210241,1.2920199814906947,-9.979217037317127,-1.4551335029097046,3.695020487302777,-6.948862469184293,-1.7884388006066345,-4.814957322931372,-3.4968178626621147,11.290968085206536,-3.0412469982750427,-0.96585502472288,-0.9060359287236293,4.902006323334071,-4.346262328861802
-2.790600569654699,-6.550830272297318,-2.9665264402369034,-9.162280565493383,1.364144031699074,3.8547715235881927,-9.879496151790118,18.591718561105992,7.230823191571796,-4.857235094367635,-8.16792180995376,-10.019077624500142,-1.7939903262476964,4.587723300301309,-2.393512549048869,14.683337884229491,-16.728379115738353,4.942213925178112,-0.1424568796132233,17.73860321021101
-11.943994029789192,12.109140868876544,6.359947287872656,8.578027275599299,-18.10659295373535,-0.5224765656558282,11.015143671095158,-0.39226811776576787,-0.8998523341673899,1.0667105718450798,3.8316831889159846,-0.6103334605289564,-5.511414282123219,-14.793120761130519,-14.554658131735826,-11.27663456259938,13.859692677416177,-6.583735124695968,14.41052448604535,-1.4407613019619436
6.422248769926564,1.0870797465540054,8.052644075221629,17.07070219293533,-4.215737181050993,-6.40875217103087,20.939103815321154,-0.990629649428383,6.454383525466475,3.8079179872531004,8.264049692787825,4.2495796793714735,-7.30435023562441,-20.554879805839327,-1.0966050098210731,3.0287411651153464,1.9224288358847446,5.223838770032325,-4.040039726019593,-1.435251150087748
-23.084354283242504,10.267954477512632,-3.5220358898075723,21.43940609640946,-0.11050223406047868,3.6749380338140343,15.294635644195507,-16.565036219287236,-13.166032787199935,-18.350355810332406,-6.840450989524404,2.736010257198801,1.4493740290709223,-16.870194487079736,2.5672570556755776,-5.460921207735411,-3.5984602378218344,-6.658417968903229,8.023189642299018,-3.601409496101857
-2.566777956964028,-5.867881236508182,-11.572416682129617,-7.628196259614276,-9.06114598260816,3.756327621079194,-6.734297778440559,10.864938924866717,9.342994379692529,2.6118365757418722,-12.683591404419035,-8.305136196235086,5.614068846393936,5.439434757957839,-9.947540152522917,-0.8743686760985234,-16.463963241966326,1.608507874059282,1.1652938270156423,4.459791733494361
-0.17977833154153267,-4.514345686235426,-2.9156320619413085,-12.987901060738023,-3.7998403143312935,-0.2188665826810503,-0.2561065288889246,11.542955146709687,10.845105488834166,-9.763597973155091,0.07542143286339709,-5.553682140271939,5.660653924115925,7.206106373369686,-20.914083270387536,8.376568339240606,-10.88303594175637,13.464546165176493,8.248361369848809,12.488461804720425
0.08723048237032893,-14.687099304388306,-5.905718635929557,-1.2836390424288298,-1.6281968500299215,-2.9896106212411944,1.597320674966479,6.204532029638057,11.352659714024327,-1.5779531398815028,-7.26045304724742,10.484999821311815,-0.05781394099578119,6.146366052219011,-4.781529603282024,7.274502482824843,-2.3671645011459166,3.6273961673887554,6.600688123241206,-0.46858994066085735
1.728343133321145,8.171830430827765,0.5240320905057914,15.295892916738307,-2.533605761109708,9.463272632626811,10.624777827443094,9.294046023543146,-3.8701843409569934,-3.4262848593289936,-5.913097680265341,12.577083286496524,-9.393334900150915,-9.611757391817036,8.546551109716,-1.5288478123373404,4.159879943152097,1.4646928944811322,-5.477232558397169,1.152386851472333
-13.267166927505482,0.8479906344666865,7.412124307892004,10.087374044198384,-3.3654219195130732,-3.210405142229964,8.852705360553198,-0.6248156235198823,16.960909347784863,2.872781593363098,6.361820641734962,-4.195667592108759,-9.127791273033484,-7.7484001709228965,-12.219235011106235,-4.242854495135037,-2.7196338661661557,-4.3914269467511415,5.771798604362872,7.5448750830649844
-6.216320210549185,-3.391560224372202,-1.586677644878408,5.6451699935962605,-0.9400281708144371,13.307767979386727,-10.407096732724185,15.638936007253516,8.21154791656061,-13.089625179314076,-7.2436235889490534,-7.8217011829628955,4.532248844580771,-12.78598508010478,-5.461675742275689,5.403932017347187,-12.743019861778704,-6.376245000870071,7.710432252436336,8.281315985582113
1.7305927882300483,-0.47944592172202594,-5.521257756286527,-10.037978484825334,4.414370788208824,-15.728456924356395,-4.702872341189732,12.117029374327483,6.455114005413451,2.926975967324541,-18.015746047168356,-8.115917720005214,14.470600755926647,8.428908366358577,-2.991765512727871,-2.154292636207895,-2.9035020683216484,0.8813870612012757,-8.950061052236288,-1.5722079712429196
3.989449437344991,5.435452255184076,1.196089903872501,6.056805819203673,-1.9256393517575474,1.8875453969793823,4.468654362689514,-3.328834842592768,-16.897145944097343,3.658669879754518,3.600600674086218,8.018744064797914,-9.455820066350244,1.9039166913930625,11.144603066198364,6.5739558966621345,-1.8702473413112082,-2.275787403057733,4.2232994759182585,-4.785502051020977
-4.420012181657084,-13.358119922617965,2.0669944519701318,-1.7665661772610024,6.16882784071497,0.7741749098400081,-2.3406363575240423,16.468672911363896,14.480691399332805,-1.0496059407620377,-7.468893818326977,-3.883406989096044,8.486335463212141,1.7096128154194314,-6.32992106791189,10.002563889685357,-7.221416670994177,2.58421568399573,6.9380496843890915,19.604881609227096
-11.111518623753241,3.072602637574351,8.868585059333203,3.2695470830991376,-13.409046573192189,1.8510985716366686,11.788433899240008,1.596244827937043,14.910528804209738,3.01073761729635,14.570418343554888,-2.1168568987008456,-12.56334003967056,-3.932493608616153,-5.670105875397521,-7.502077876903462,13.800957966569655,2.206352697401604,9.256019669109625,1.0193299421925375
-7.4917804591593296,-1.4766045386503999,-0.04984128106578112,3.669327652295447,-9.879463934520807,-14.783528978763915,-13.361743609847247,14.335624825421272,8.443144219572932,1.850165243972448,-3.0419943189786194,-12.618540286117394,5.499660970674771,6.551814868762308,-11.367960478303921,12.717993433551118,-14.798379380860773,-0.706046177964214,8.823577632333219,5.766870916256926
2.6205459974277403,-4.622005744840855,-3.3535729451217757,10.840383551840297,5.077198184731882,-10.167063457055693,-4.5046936894309955,-2.072359468522577,-3.407491002506903,-13.006906640432478,-1.761674856627912,10.769475805848902,2.599244943786971,-1.9845972576799475,0.6290171306328851,-5.518657187180966,-15.657698500684106,1.558083061732102,9.21071403747306,3.7963012998252244
-1.000990707880483,-8.671963198187235,-13.85228153300403,3.88266384666837,-5.155561743003423,-11.667219431721769,-10.083829608189074,0.9221034098474217,0.7144819642485949,-15.935595447036238,-14.24760224756066,-1.3502233612959156,3.7633268396473762,1.8157371072124953,-11.329831179681179,0.10886120296375168,-2.593923677198327,-5.576021720364996,-3.784379728026769,0.835247123927962
